model,gpt-5-mini_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,7.39899543392631,7.153569216152618,5.817167905369046,13.881004211462542
checkpoint-1000-gen0-inputs-refs-preds-1000-examples,1.4959421904256665,1.8190602626180588,1.4342262965207577,1.7859101009568554
checkpoint-1000-gen1-inputs-refs-preds-1000-examples,0.39718098086990855,0.2707378504619446,0.448147182357132,0.5118614184181496
checkpoint-10000-gen0-inputs-refs-preds-1000-examples,1.932791981997093,2.414680835445572,4.31011167770055,1.9705903418667376
checkpoint-10000-gen1-inputs-refs-preds-1000-examples,0.2261393825580316,0.24563048933469667,0.33487017533521274,0.3148617111961017
checkpoint-1500-gen0-inputs-refs-preds-1000-examples,1.718510921760397,1.6463123304717209,3.7158712536905503,2.6605678246417805
checkpoint-1500-gen1-inputs-refs-preds-1000-examples,0.4693025501509224,0.6463724801947547,0.41205641607658383,0.3781011925209977
checkpoint-2000-gen0-inputs-refs-preds-1000-examples,1.1576735386728152,1.8413149575538061,2.4252634687183163,1.4991121127948759
checkpoint-2000-gen1-inputs-refs-preds-1000-examples,0.3873119902599422,0.2698037398538287,0.29835128179600556,0.21336638707249658
checkpoint-2500-gen0-inputs-refs-preds-1000-examples,1.4275922193365465,0.7631637039309671,1.242958833980406,1.24035634198628
checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.2419874119748571,0.4744475451598511,0.16832657690821362,0.12801172966818025
checkpoint-3000-gen0-inputs-refs-preds-1000-examples,1.4694630961371493,1.6290218498736078,1.199217373051666,2.813694465528508
checkpoint-3000-gen1-inputs-refs-preds-1000-examples,0.3783851559630051,0.5800396163968562,0.2409184157184816,0.1933474794733315
checkpoint-3500-gen0-inputs-refs-preds-1000-examples,1.4895095072782811,1.2990974789353091,0.9670294590920882,1.4517210560657319
checkpoint-3500-gen1-inputs-refs-preds-1000-examples,0.7622824515115747,0.8328025558552106,0.7293950878888458,0.8526258908023402
checkpoint-4000-gen0-inputs-refs-preds-1000-examples,2.272098329973889,1.763030375799427,2.08742421643263,1.25658902044017
checkpoint-4000-gen1-inputs-refs-preds-1000-examples,0.5993446313321265,0.33087680751407794,0.47454584850232073,0.6276510162908799
checkpoint-4500-gen0-inputs-refs-preds-1000-examples,2.463176573182498,1.5780682136530555,2.4325774118766317,1.5331221945143645
checkpoint-4500-gen1-inputs-refs-preds-1000-examples,0.327202072337298,0.4391779840564477,0.49439906430421154,0.4813382348376135
checkpoint-500-gen0-inputs-refs-preds-1000-examples,1.6899925117160006,1.884671716320779,1.5186685965853701,2.0173498662333764
checkpoint-500-gen1-inputs-refs-preds-1000-examples,0.43082470380374116,0.5303606970647539,0.41490019352814456,0.5412100565218606
checkpoint-5000-gen0-inputs-refs-preds-1000-examples,4.143031401566097,2.849034204471705,2.770614999696079,3.6734141173604797
checkpoint-5000-gen1-inputs-refs-preds-1000-examples,0.23372642268501043,0.3813528472660378,0.3338937384240539,0.22264752897344747
checkpoint-5500-gen0-inputs-refs-preds-1000-examples,2.3161297242166756,3.023762656199747,4.555930225493226,4.831878517554549
checkpoint-5500-gen1-inputs-refs-preds-1000-examples,0.9443226858092442,0.5085788395506111,0.33094077488271234,0.2798524996422597
checkpoint-6000-gen0-inputs-refs-preds-1000-examples,2.16028142150419,2.4642028985518163,2.1727236114767616,2.2682606496998
checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.5073593862942605,1.0652200603180308,0.6101408775189119,0.4037547979448751
checkpoint-6500-gen0-inputs-refs-preds-1000-examples,2.690752569236977,1.3606087067704096,1.42364274645351,2.5484614535267127
checkpoint-6500-gen1-inputs-refs-preds-1000-examples,0.5177676522966335,0.42310946735379845,0.45455545710077827,0.947756003838189
checkpoint-7000-gen0-inputs-refs-preds-1000-examples,2.228754052147646,1.4758508063465987,2.0025555098801995,2.531371023733031
checkpoint-7000-gen1-inputs-refs-preds-1000-examples,0.939803893313011,0.7185261892046423,0.9004637085058348,0.6300303653374792
checkpoint-7500-gen0-inputs-refs-preds-1000-examples,2.6077453876498873,2.2576092076534273,2.1733728068625733,2.028641817581723
checkpoint-7500-gen1-inputs-refs-preds-1000-examples,1.1628510048877265,1.1499092324693698,0.8855806199210947,1.1406390767123984
checkpoint-8000-gen0-inputs-refs-preds-1000-examples,1.9451427304618643,1.6987409869427537,1.3466951305686419,3.305932873282843
checkpoint-8000-gen1-inputs-refs-preds-1000-examples,0.4200741423499248,0.5115678073351959,0.8454160587193272,0.7599051847647122
checkpoint-8500-gen0-inputs-refs-preds-1000-examples,1.680366789544512,2.176321564836272,1.5077609612461462,1.1631394360780323
checkpoint-8500-gen1-inputs-refs-preds-1000-examples,0.4439895507422954,0.5387160721249692,0.8046929814356524,0.7387188407484391
checkpoint-9000-gen0-inputs-refs-preds-1000-examples,2.0908800460224874,1.558458809487738,1.134498605466012,1.4740235605687546
checkpoint-9000-gen1-inputs-refs-preds-1000-examples,0.7737769753061998,0.8105996340661908,0.7580835311018652,0.49188255390374525
checkpoint-9500-gen0-inputs-refs-preds-1000-examples,1.7282352315565455,2.953694063117329,2.014038752404904,1.1729495659505755
checkpoint-9500-gen1-inputs-refs-preds-1000-examples,0.23584465865074633,0.22902548483871918,0.5259232732925828,0.3505666624894739
