model,gpt-5-mini_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,12.843945530182282,20.62742957052566,20.062591740502686,11.880518697734702
checkpoint-1000-gen0-inputs-refs-preds-1000-examples,0.9049248512738497,0.9023687343938402,1.1837311709982081,1.4844921920965406
checkpoint-1000-gen1-inputs-refs-preds-1000-examples,1.4519300598387066,0.7991296884528908,0.8485346993527342,0.6288992882414488
checkpoint-10000-gen0-inputs-refs-preds-1000-examples,3.3539498580547638,2.1637233908688676,1.784699585705747,1.1760296930704843
checkpoint-10000-gen1-inputs-refs-preds-1000-examples,0.5299631906545752,0.3385024788462349,0.4826045525006607,0.8421634365197183
checkpoint-1500-gen0-inputs-refs-preds-1000-examples,2.570801937282757,3.071155211481267,2.6049824850222554,5.17948245168348
checkpoint-1500-gen1-inputs-refs-preds-1000-examples,0.2894301666704032,0.2648953172522287,1.047471081445762,0.8981902893342976
checkpoint-2000-gen0-inputs-refs-preds-1000-examples,1.904143617618607,1.5017954458974023,0.9625624056797615,1.5092761226542946
checkpoint-2000-gen1-inputs-refs-preds-1000-examples,0.634267840855455,0.6237048059182643,1.7591470951922412,0.8032310431310289
checkpoint-2500-gen0-inputs-refs-preds-1000-examples,2.8971223152762113,1.3851182852169357,2.7840851773948856,1.9795903953774552
checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.15580180809835997,0.18261898280369623,0.11261737778103625,0.174990645773252
checkpoint-3000-gen0-inputs-refs-preds-1000-examples,1.7085876708868197,1.248927002874631,2.0922842235201506,1.2763976877066772
checkpoint-3000-gen1-inputs-refs-preds-1000-examples,0.35624047072030524,0.48839691530230134,0.32037443273872446,0.4164312190013846
checkpoint-3500-gen0-inputs-refs-preds-1000-examples,1.7316639310798465,1.1971535826255524,2.7421232181809287,1.3721202494950815
checkpoint-3500-gen1-inputs-refs-preds-1000-examples,0.7211918231873791,1.0506225036769472,0.4517787565147681,0.7099980364132991
checkpoint-4000-gen0-inputs-refs-preds-1000-examples,2.485878326909372,2.28401496451648,1.991695246523778,2.123606898038201
checkpoint-4000-gen1-inputs-refs-preds-1000-examples,0.4391320530798265,0.5885295772607323,0.4375074315438336,0.42201674682580825
checkpoint-4500-gen0-inputs-refs-preds-1000-examples,2.8357410102613083,2.196925515224401,1.1040645492983066,1.6850215001499123
checkpoint-4500-gen1-inputs-refs-preds-1000-examples,0.35597042667273593,0.4452091734819246,0.5273922946950486,0.4861880296206392
checkpoint-500-gen0-inputs-refs-preds-1000-examples,1.535675513106674,1.3881951663327694,0.5986896004205063,1.0094181298799279
checkpoint-500-gen1-inputs-refs-preds-1000-examples,0.5864615574945379,1.2698959593121484,0.5933607845769645,0.4021332536136175
checkpoint-5000-gen0-inputs-refs-preds-1000-examples,1.1268056687278853,1.0877945952756107,1.0666258942877018,1.4754634964743827
checkpoint-5000-gen1-inputs-refs-preds-1000-examples,0.24203483242150597,0.37575425279578983,0.2822664676379327,0.19827340773242386
checkpoint-5500-gen0-inputs-refs-preds-1000-examples,1.371638814511715,1.7282755327004382,1.2917254466625072,1.8366315863016236
checkpoint-5500-gen1-inputs-refs-preds-1000-examples,0.21433747101161818,0.1790185116863049,0.43615898444541057,0.33699594384772213
checkpoint-6000-gen0-inputs-refs-preds-1000-examples,2.032403835120992,2.0428809626235656,1.3076004364542138,2.047363358925967
checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.5683710161387167,0.9716701413878337,0.49904245850717355,0.5634664123994022
checkpoint-6500-gen0-inputs-refs-preds-1000-examples,2.7346291353076326,2.0120188809397033,1.9037339167971992,1.5228261042736022
checkpoint-6500-gen1-inputs-refs-preds-1000-examples,0.5728990262428225,0.718859644773597,0.6044160874447457,0.48005665676178
checkpoint-7000-gen0-inputs-refs-preds-1000-examples,2.285899961707643,0.9913722878707164,2.487620211630061,2.4440623484973805
checkpoint-7000-gen1-inputs-refs-preds-1000-examples,0.6397773209494756,1.146798874486445,1.1030159609450847,1.0230534729588485
checkpoint-7500-gen0-inputs-refs-preds-1000-examples,2.500309486668533,1.8286401664026903,1.7105482822187557,1.6137940088825335
checkpoint-7500-gen1-inputs-refs-preds-1000-examples,1.011295229409034,0.7013971991933106,1.1418404350613545,0.9558170918874839
checkpoint-8000-gen0-inputs-refs-preds-1000-examples,2.3665866779429696,1.375307966951556,1.6405111452078802,1.6679820050466767
checkpoint-8000-gen1-inputs-refs-preds-1000-examples,0.6158508414939758,0.5443662315284375,0.7936493852508903,1.2178327555273656
checkpoint-8500-gen0-inputs-refs-preds-1000-examples,0.6100202020245028,0.7191424483565305,0.660149373899086,0.8611958595139197
checkpoint-8500-gen1-inputs-refs-preds-1000-examples,0.6542122754163102,0.7965420469420308,0.6569220337939927,0.3882444668575846
checkpoint-9000-gen0-inputs-refs-preds-1000-examples,0.8097697639757192,0.7039839041212111,0.7757287199361121,0.9695222038916453
checkpoint-9000-gen1-inputs-refs-preds-1000-examples,0.8390179456699565,0.8848699414957083,1.119614783680715,1.0179557902014413
checkpoint-9500-gen0-inputs-refs-preds-1000-examples,1.730828556111368,1.9147494534264893,1.5570009542002803,1.6108561122362803
checkpoint-9500-gen1-inputs-refs-preds-1000-examples,0.29685118127878973,0.9888590637383868,0.5098475078463893,0.4747828515572073
