model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,2.0216818825302303,1.6388546128237025,1.8697341080658225,1.245259092209251
checkpoint-1000-inputs-refs-preds-1000-examples,0.7004669206134331,1.7102340501206577,0.8919705758170359,1.2478900307475347
checkpoint-10000-inputs-refs-preds-1000-examples,1.160354450727195,0.917568664629994,1.1721946884595034,1.2313523014912027
checkpoint-1500-inputs-refs-preds-1000-examples,2.5331377822767895,2.7144344433808323,1.9060373196362994,3.0100658491276917
checkpoint-2000-inputs-refs-preds-1000-examples,0.8119627756350726,0.4162493683691421,0.8147480692402025,0.6112366981172963
checkpoint-2500-inputs-refs-preds-1000-examples,1.520697352222271,3.5095699856934632,3.707459829919221,2.517358536987205
checkpoint-3000-inputs-refs-preds-1000-examples,1.8419052252254098,1.5498891569160074,0.7133393736020455,1.4068281465939136
checkpoint-3500-inputs-refs-preds-1000-examples,0.5061129729442018,0.7731369700568266,0.547768271252755,0.4724945845824579
checkpoint-4000-inputs-refs-preds-1000-examples,1.4385895463798652,1.0090093664675688,3.045610779302036,1.1602575555558257
checkpoint-4500-inputs-refs-preds-1000-examples,1.0524541101915235,1.4653406315094797,1.1173728948140136,0.9263087976525808
checkpoint-5000-inputs-refs-preds-1000-examples,0.618959465453297,0.20228072227700902,0.26849292929994395,0.8829542763852174
checkpoint-5500-inputs-refs-preds-1000-examples,0.8222562678706044,1.211673173648152,1.8293174633973817,0.7387054238799509
checkpoint-6000-inputs-refs-preds-1000-examples,1.106563318184217,0.5309757292913063,0.5894438129585592,0.3956290540679378
checkpoint-6500-inputs-refs-preds-1000-examples,0.7861417626064368,0.1912516378816374,0.6615218250916749,0.23831466103886964
checkpoint-7000-inputs-refs-preds-1000-examples,1.1728527910560231,2.681916048238927,0.8453539468604642,1.1904181570495929
checkpoint-7500-inputs-refs-preds-1000-examples,1.2504543201950828,1.456001610076009,1.8230942330971756,2.036239948103698
checkpoint-8000-inputs-refs-preds-1000-examples,0.475055385585576,0.6736073097033439,0.5221291983531857,1.4802827390788038
checkpoint-8500-inputs-refs-preds-1000-examples,0.287750166744896,0.2501556129211826,0.6337374042458741,0.5137662537560109
checkpoint-9000-inputs-refs-preds-1000-examples,1.7618164025205578,1.461662829414672,1.4114238871364237,1.0442100452302754
checkpoint-9500-inputs-refs-preds-1000-examples,0.8815317987288326,2.312046820685791,0.48469893570902123,1.334221743123988
