model,gpt-5-mini_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,18.983366742152715,11.606063435294445,78.44090213328931,70.26846855301743
checkpoint-1000-gen0-inputs-refs-preds-1000-examples,1.5039174273679927,0.9828668403433027,0.807947283172157,1.5565754361327633
checkpoint-1000-gen1-inputs-refs-preds-1000-examples,0.40067601780861556,0.36711247501220273,0.5165381255764127,0.4984393113481152
checkpoint-10000-gen0-inputs-refs-preds-1000-examples,14.28638095902002,4.843762129974102,7.705549443590258,6.717279680233925
checkpoint-10000-gen1-inputs-refs-preds-1000-examples,0.5700474975263029,0.6846530364129358,0.6956277077023898,0.6642420488195269
checkpoint-1500-gen0-inputs-refs-preds-1000-examples,0.9240752820137845,1.272452901648929,0.9174541200104807,0.7975774077109998
checkpoint-1500-gen1-inputs-refs-preds-1000-examples,0.12384758222928133,0.1581204286358502,0.13527608873985678,0.16850496887165953
checkpoint-2000-gen0-inputs-refs-preds-1000-examples,1.1806913998580544,0.795070811396551,0.7272044736662888,0.6018497824007635
checkpoint-2000-gen1-inputs-refs-preds-1000-examples,0.10133434438838025,0.21954859337078414,0.0611105953260133,0.1066283180743391
checkpoint-2500-gen0-inputs-refs-preds-1000-examples,1.877542057297167,1.765384046720548,1.64088086359318,1.4298674899771346
checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.07330220816784658,0.16433089161427847,0.1951582438111581,0.20747925508202122
checkpoint-3000-gen0-inputs-refs-preds-1000-examples,2.272484521949528,2.405190085241392,2.1198834973232747,1.8005910726622822
checkpoint-3000-gen1-inputs-refs-preds-1000-examples,0.3086635137862402,0.3330454192774463,0.2887480634570771,0.40663776336857843
checkpoint-3500-gen0-inputs-refs-preds-1000-examples,0.8819567420752258,1.0695449703327446,0.5970266424694123,0.9485855770769712
checkpoint-3500-gen1-inputs-refs-preds-1000-examples,0.1469939475357429,0.21376974077928348,0.13904181332936763,0.27586520580159124
checkpoint-4000-gen0-inputs-refs-preds-1000-examples,1.3360218775308086,1.039544926170646,0.6497037600289725,1.1724180246429128
checkpoint-4000-gen1-inputs-refs-preds-1000-examples,0.7113518738971296,0.40125990152026336,0.3682146039792847,0.4984494769523998
checkpoint-4500-gen0-inputs-refs-preds-1000-examples,0.5897077698593056,0.5827050755575126,0.7808706403996346,0.9427023768624111
checkpoint-4500-gen1-inputs-refs-preds-1000-examples,0.2793828172138829,0.1791302052904861,0.24402767579179147,0.2584071821256057
checkpoint-500-gen0-inputs-refs-preds-1000-examples,2.4641064910634625,1.985765943842913,5.000415251536898,3.087358679366946
checkpoint-500-gen1-inputs-refs-preds-1000-examples,0.41583123866507304,0.45787007812825764,0.37228144000212754,0.29072773610640185
checkpoint-5000-gen0-inputs-refs-preds-1000-examples,0.6816890654795245,0.6275688924221113,1.0177576152123686,0.8624704773469685
checkpoint-5000-gen1-inputs-refs-preds-1000-examples,0.5165356190138203,0.4574944010368961,0.5506104158927516,0.7953446163114058
checkpoint-5500-gen0-inputs-refs-preds-1000-examples,1.9790196231212474,4.051450689860302,2.6289086391389906,1.533177708297652
checkpoint-5500-gen1-inputs-refs-preds-1000-examples,0.5178077457750578,0.3865554813802016,0.22320268142928665,0.4056606997787854
checkpoint-6000-gen0-inputs-refs-preds-1000-examples,3.5864181867682974,2.848699916578846,4.865513607812817,4.047183553470092
checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.526152859851335,0.7267976772589462,0.6301349946860905,0.5546459377889402
checkpoint-6500-gen0-inputs-refs-preds-1000-examples,1.9468440707695278,2.5586288047365278,1.4353790437440734,2.374492990047914
checkpoint-6500-gen1-inputs-refs-preds-1000-examples,2.0480312085389305,0.9067273920004975,1.8089782885701302,0.8985290977631724
checkpoint-7000-gen0-inputs-refs-preds-1000-examples,2.782783812067949,3.0494912755396255,2.1597596568325055,1.7482818077804176
checkpoint-7000-gen1-inputs-refs-preds-1000-examples,0.48842420926964514,0.5752446549945296,0.8773090324441134,0.9885106280215831
checkpoint-7500-gen0-inputs-refs-preds-1000-examples,3.14767595674024,3.703631852879175,1.5759914755463942,1.495302116671368
checkpoint-7500-gen1-inputs-refs-preds-1000-examples,1.3078440773052848,2.4043633698193125,1.8448317609185865,0.9098852327543214
checkpoint-8000-gen0-inputs-refs-preds-1000-examples,5.464807844070555,3.9639554160104358,6.546027452092018,4.2567703129363315
checkpoint-8000-gen1-inputs-refs-preds-1000-examples,1.1715375581965293,1.1182404527787295,0.935844854854219,0.7168720132690057
checkpoint-8500-gen0-inputs-refs-preds-1000-examples,1.6377704094588057,2.7771034181284917,1.1747536397840845,2.02775814887384
checkpoint-8500-gen1-inputs-refs-preds-1000-examples,0.8696854788640564,0.5720981550263463,0.9058914561919116,1.0272281347746417
checkpoint-9000-gen0-inputs-refs-preds-1000-examples,2.3326313727512984,1.2002023161356281,1.86365843656159,1.657198861536062
checkpoint-9000-gen1-inputs-refs-preds-1000-examples,0.5208129139046526,1.026461335089956,0.9064316052477085,0.6779377802326839
checkpoint-9500-gen0-inputs-refs-preds-1000-examples,3.317806367374499,2.93337720833237,5.497472358456989,2.3785200557393256
checkpoint-9500-gen1-inputs-refs-preds-1000-examples,0.6992679090595894,1.1352066333204223,0.8570442627138722,0.8041862204189905
