model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,5.230981466174911,1.9734534939147892,5.822789147574475,5.376194941506787
checkpoint-1000-inputs-refs-preds-1000-examples,0.636638897786236,1.5425405926026305,2.0229036491389505,3.0688538857083154
checkpoint-1500-inputs-refs-preds-1000-examples,0.7736084775054615,0.21170889713318367,0.45864990838071545,0.26574437593384576
checkpoint-2000-inputs-refs-preds-1000-examples,0.28751817196643714,1.1647818877572103,1.0227513561718555,0.2451104330270161
checkpoint-2500-inputs-refs-preds-1000-examples,1.1574047033726038,1.2009759603946293,1.1733585501740835,1.3958169418093072
checkpoint-3000-inputs-refs-preds-1000-examples,1.0356911472410522,0.9120510824288043,0.3776343028997936,0.309244645082535
checkpoint-3500-inputs-refs-preds-1000-examples,0.37974135986718316,0.313857561199987,0.7069236431754219,0.46944747977257223
checkpoint-4000-inputs-refs-preds-1000-examples,0.33985452891742535,0.8576864461888537,0.9921719397276337,0.8291371043166877
checkpoint-4500-inputs-refs-preds-1000-examples,1.4534443314152146,1.1155592702858415,0.28875189112571975,0.9181881324093499
checkpoint-5000-inputs-refs-preds-1000-examples,0.29364465043659904,0.8251075220945316,0.11923444936831837,0.43498727735919507
checkpoint-5500-inputs-refs-preds-1000-examples,2.0460203523573983,1.2999142048466,0.5489547398201869,0.9540660568763162
checkpoint-6000-inputs-refs-preds-1000-examples,4.059130715268405,0.8642108586810356,4.2192783885777985,1.3733442829601836
checkpoint-6500-inputs-refs-preds-1000-examples,1.9329380085439083,1.06319400917238,1.2285204079642214,2.0062920702407316
checkpoint-7000-inputs-refs-preds-1000-examples,1.3987683262334933,2.057786958938967,4.45108999233535,1.2589867814397795
checkpoint-7500-inputs-refs-preds-1000-examples,0.47733893964841695,0.5583591179891203,0.8495212059776026,0.7548201625581457
checkpoint-8000-inputs-refs-preds-1000-examples,1.2004695185809124,1.0898847659201796,1.222459548194708,0.8252957339045544
checkpoint-8500-inputs-refs-preds-1000-examples,0.9912382691215442,1.6548050903466984,2.544718966013865,3.5439376172508092
checkpoint-9000-inputs-refs-preds-1000-examples,1.6030881369158552,1.9831089963146835,0.5053382011964629,1.8978343313661412
