model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,5.101004735469279,8.633646165723519,5.00340700262416,2.4234498587974476
checkpoint-1000-inputs-refs-preds-1000-examples,0.3787776312697703,1.558663632988444,0.97369753735863,4.603348842508729
checkpoint-1500-inputs-refs-preds-1000-examples,1.3265831101012593,0.671752885581223,1.4688883111699,0.2087083765997091
checkpoint-2000-inputs-refs-preds-1000-examples,0.3587554607029833,2.2134696910673273,0.9435100168399801,0.39742048840463556
checkpoint-2500-inputs-refs-preds-1000-examples,0.9286975304306373,0.8767408691560847,0.688835056507036,0.8060084248579227
checkpoint-3000-inputs-refs-preds-1000-examples,0.8891436998611877,0.9588545620781191,0.5722954771841423,0.3439645772054465
checkpoint-3500-inputs-refs-preds-1000-examples,0.5636275380361806,0.3423049489422988,0.8672874330734502,1.0767222122145403
checkpoint-4000-inputs-refs-preds-1000-examples,1.1594356107250394,0.537274280222044,1.5694020778369104,0.8513025232692125
checkpoint-4500-inputs-refs-preds-1000-examples,0.4088279494985663,0.5333036823519437,0.2647147232481851,0.9626917946704819
checkpoint-5000-inputs-refs-preds-1000-examples,1.873870768805678,0.22286824691401927,0.28173450091514923,0.24260745584780724
checkpoint-5500-inputs-refs-preds-1000-examples,1.0756426431231945,0.9491890839608542,0.43765815631174715,0.6846286357103769
checkpoint-6000-inputs-refs-preds-1000-examples,2.4372338044854702,1.6138849658676573,3.8455188008605514,1.7735412091262643
checkpoint-6500-inputs-refs-preds-1000-examples,0.7852520723827415,0.47422933618227703,0.868138511876791,3.4286150507271946
checkpoint-7000-inputs-refs-preds-1000-examples,2.2706489940372476,2.742157682141668,3.0332051596581078,4.509653565710217
checkpoint-7500-inputs-refs-preds-1000-examples,0.42607983780210773,0.7300080328358953,0.8029002510409009,0.19238817702088196
checkpoint-8000-inputs-refs-preds-1000-examples,1.3132800226290775,2.305656792415589,0.8432321667492738,0.8592919264997335
checkpoint-8500-inputs-refs-preds-1000-examples,1.0984201797339082,1.573402884160176,1.2833088460402928,7.498787882551878
checkpoint-9000-inputs-refs-preds-1000-examples,0.9156311105710188,0.5155203799596662,0.9611764527501003,0.782350207798076
