model,gpt-5-mini_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,1.0000499285941615,1.0000473911575272,1.0000096638962954,0.9999930786103871
checkpoint-1000-gen1-inputs-refs-preds-1000-examples,0.15532579343895708,0.38556840329661834,0.15508145035663196,3.8995220232181587
checkpoint-1000-inputs-refs-preds-1000-examples,1.0000499285941615,1.0000473911575272,1.0000096638962954,0.9999930786103871
checkpoint-10000-gen1-inputs-refs-preds-1000-examples,0.16711467790725454,0.6512873713435693,0.8426588089958659,8.284575933193091
checkpoint-10000-inputs-refs-preds-1000-examples,1.2502061962326422e-07,1.8972922975348687e-09,1.6385343083609468e-06,8.208153873074318e-06
checkpoint-1500-gen1-inputs-refs-preds-1000-examples,0.18267707290077276,0.5518633967923211,0.1708955593964157,2.4695254376562645
checkpoint-1500-inputs-refs-preds-1000-examples,0.7606456874239464,5.6741901407186885,1.2422134988483908,1.572931017252039
checkpoint-2000-gen1-inputs-refs-preds-1000-examples,0.3276420914954223,14014519.85948286,3.070828379400577e-12,6.856928125998344
checkpoint-2000-inputs-refs-preds-1000-examples,0.39886103939047074,1.4647139923404964,0.8830421526272222,5.513055803207502
checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.08628377370265006,3.2091582748260465e-15,0.2977604045886005,7.0025262501886305e-09
checkpoint-2500-inputs-refs-preds-1000-examples,1.0000499285941615,1.0000473911575272,1.0000096638962954,0.9999930786103871
checkpoint-3000-gen1-inputs-refs-preds-1000-examples,0.4967841796312861,8.8154575929813e-17,0.5017697172529311,2.2890074203401314
checkpoint-3000-inputs-refs-preds-1000-examples,1.0000499285941615,1.0000473911575272,1.0000096638962954,0.9999930786103871
checkpoint-3500-gen1-inputs-refs-preds-1000-examples,0.1957616988475795,0.7514977371306013,0.07729029523648598,1.2048104292955055
checkpoint-3500-inputs-refs-preds-1000-examples,512485.5946398682,126584521.43766625,643682.2176712631,2885788.50469832
checkpoint-4000-gen1-inputs-refs-preds-1000-examples,803310.0336013925,13726072.91319915,264956930.59329885,278175185.99449444
checkpoint-4000-inputs-refs-preds-1000-examples,0.14438395635117338,0.3779980704159968,0.8183184201928385,2.460229188554549
checkpoint-4500-gen1-inputs-refs-preds-1000-examples,0.7603925439651945,5.675202135858092,2.9188405409286117e-09,1.2264513309203631e-10
checkpoint-4500-inputs-refs-preds-1000-examples,0.5682739271328078,529893537788.6418,1.0077514372860272,5.6813566701365446
checkpoint-500-gen1-inputs-refs-preds-1000-examples,4762150.5665744245,4833321813377.695,6564905.234107343,5.171270119252071
checkpoint-500-inputs-refs-preds-1000-examples,0.5844804616396395,1.5480963353842803,3.8454346369300425,17.511908803968186
checkpoint-5000-gen1-inputs-refs-preds-1000-examples,0.15000910149470909,1.7452809551643573,0.1789831945272501,4.3417700527604035
checkpoint-5000-inputs-refs-preds-1000-examples,1.993684634488103,2.928566807996785,1.7658409509587232,5.509740282903091
checkpoint-5500-gen1-inputs-refs-preds-1000-examples,1.9939746268294742,2.929426915143127,1.76603660300648,5.511986120603487
checkpoint-5500-inputs-refs-preds-1000-examples,0.06525667174576608,2.254684004809179,0.025763679186135688,0.4015833738945931
checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.7790190497849122,0.7966684046609426,1.1452022639610178,2.2122605677717733
checkpoint-6000-inputs-refs-preds-1000-examples,0.6908395491178945,14017758.605370883,8345467.681364008,16.586422955664048
checkpoint-6500-gen1-inputs-refs-preds-1000-examples,0.06388438848919635,1.1882157942737766e-08,0.09591861286643247,0.6315887617132822
checkpoint-6500-inputs-refs-preds-1000-examples,0.19578384473356084,8.70332086787396e-12,0.07729506991647363,1.3622235200574839e-11
checkpoint-7000-gen1-inputs-refs-preds-1000-examples,1.0000499285941615,1.0000473911575272,1.0000096638962954,0.9999930786103871
checkpoint-7000-inputs-refs-preds-1000-examples,0.5173176657085111,2.2051256089068767,0.5717448148779493,7.4491055352863516
checkpoint-7500-gen1-inputs-refs-preds-1000-examples,0.19529631574270465,1.6703568428420767,1.6462638241939935,11.209203397269036
checkpoint-7500-inputs-refs-preds-1000-examples,3.8625332562436716,7.466805387590671,2.623866761765277,8.294227476402611
checkpoint-8000-gen1-inputs-refs-preds-1000-examples,1.0000499285941615,1.0000473911575272,1.0000096638962954,0.9999930786103871
checkpoint-8000-inputs-refs-preds-1000-examples,0.39744133653153585,1.5688586254872259,0.41502380544018197,13.019784989181135
checkpoint-8500-gen1-inputs-refs-preds-1000-examples,2.347465497333979e-07,2.3110210400737018e-11,1.0598240292624828e-09,2.211672490706273
checkpoint-8500-inputs-refs-preds-1000-examples,0.4534467892519682,1.8598586770902348,0.4871145998278292,9.847491097906996
checkpoint-9000-gen1-inputs-refs-preds-1000-examples,49086048.30364653,146487776794.76984,1754541125576449.2,25.14649317652482
checkpoint-9000-inputs-refs-preds-1000-examples,0.34642693240409983,0.4812076102472015,0.6232296150962434,7.666910863751103
checkpoint-9500-gen1-inputs-refs-preds-1000-examples,0.5564549700905937,1.1179092959512313,0.2153645714997487,5.367406265325811
checkpoint-9500-inputs-refs-preds-1000-examples,0.6910791813591091,1.8234631233591476,0.533843844111497,3.141323000713333
