model,gpt-5-mini_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,0.9999213793991804,0.9999771861851106,0.9999395855889142,0.9999831746698475
checkpoint-1000-gen1-inputs-refs-preds-1000-examples,1.9640759716235878,0.6952999345896953,0.19974230791004297,1.038906163676403
checkpoint-1000-inputs-refs-preds-1000-examples,0.9999213793991804,0.9999771861851106,0.9999395855889142,0.9999831746698475
checkpoint-10000-gen1-inputs-refs-preds-1000-examples,1.441337874868142,0.46858482629048176,0.8396763878611012,7.932065051484525e-14
checkpoint-10000-inputs-refs-preds-1000-examples,3.3223481976217135,0.9211066691642723,0.9867323811817056,136273776050496.22
checkpoint-1500-gen1-inputs-refs-preds-1000-examples,4.2771531117064345,0.7290078561895555,0.11800161994979634,0.8952249114181174
checkpoint-1500-inputs-refs-preds-1000-examples,0.51636173985132,0.5928789827639048,0.23528682665916922,10.488906381525656
checkpoint-2000-gen1-inputs-refs-preds-1000-examples,3.903332855074827,0.7358616950955695,1102519.3691923376,6.199027860578254e+16
checkpoint-2000-inputs-refs-preds-1000-examples,2.4684068596488085,0.7225738625452868,0.5443738474704363,8.537909930867622
checkpoint-2500-gen1-inputs-refs-preds-1000-examples,2.902657057498985,0.9444708547468229,0.29047490877340315,2.3952899834410153
checkpoint-2500-inputs-refs-preds-1000-examples,0.9999213793991804,0.9999771861851106,0.9999395855889142,0.9999831746698475
checkpoint-3000-gen1-inputs-refs-preds-1000-examples,1.3937161412794565e-10,2.3595966131988905e-10,0.30040465115833287,8.545639587975767
checkpoint-3000-inputs-refs-preds-1000-examples,0.9999213793991804,0.9999771861851106,0.9999395855889142,0.9999831746698475
checkpoint-3500-gen1-inputs-refs-preds-1000-examples,2.3537300349117443,0.916099635203236,0.3136823510992524,2.144320522721342
checkpoint-3500-inputs-refs-preds-1000-examples,266321109.4941954,9079959.344454562,11785990.02703358,1883761993.0134013
checkpoint-4000-gen1-inputs-refs-preds-1000-examples,4.276761867452349,0.7283377892181763,168751.73917372918,0.8948663287455915
checkpoint-4000-inputs-refs-preds-1000-examples,1.4717065886895317,0.7155902664245766,0.2507746917566075,20.889368334106432
checkpoint-4500-gen1-inputs-refs-preds-1000-examples,0.5163187101620376,0.5931249289845045,7.226151237525753e-10,5.8797419284520364e-08
checkpoint-4500-inputs-refs-preds-1000-examples,9.495677348510542e-09,1.0015539517217604,0.6184757396668777,7.713269869690692
checkpoint-500-gen1-inputs-refs-preds-1000-examples,0.8961540906590867,0.23845913477468053,0.19975314503487232,6.715032245812047e-15
checkpoint-500-inputs-refs-preds-1000-examples,3.322602895718614,0.9204343866185126,0.9868349922454862,14.388667147283604
checkpoint-5000-gen1-inputs-refs-preds-1000-examples,3.285811573642057,0.9063505832137284,0.8713102385595798,8.517231169585708
checkpoint-5000-inputs-refs-preds-1000-examples,2.467042648600321,1.4454818530139841,1.0890363363702293,2.0607706271891066e-10
checkpoint-5500-gen1-inputs-refs-preds-1000-examples,2.467837445964671,1.4451402799186102,1.088810368107752,4.269031910051737
checkpoint-5500-inputs-refs-preds-1000-examples,2.3539079153143834,0.9161465650277019,0.3136822710777307,1.724709789469881e-14
checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.6835708519680604,0.3839645519081411,0.22303537421856384,3.4311351180318246
checkpoint-6000-inputs-refs-preds-1000-examples,3.581329700359785,2.4596092599945645,781742088426.0315,3093111691.8347263
checkpoint-6500-gen1-inputs-refs-preds-1000-examples,0.5803825529406146,0.17079518085495185,0.06149337394337379,1.0791866836431976
checkpoint-6500-inputs-refs-preds-1000-examples,4.801441760286732e-08,0.9151036263797756,0.3136928674208861,7.738438302112148e-13
checkpoint-7000-gen1-inputs-refs-preds-1000-examples,0.9999213793991804,0.9999771861851106,0.9999395855889142,0.9999831746698475
checkpoint-7000-inputs-refs-preds-1000-examples,4.288496909404684,1.281243096208053,0.4224664229393321,5.524807828529874
checkpoint-7500-gen1-inputs-refs-preds-1000-examples,3.738817420368016,0.517830158950612,0.31387189237672675,11.8203871694436
checkpoint-7500-inputs-refs-preds-1000-examples,2.05844998423714,0.5974210517188384,1.4672700195771935,67.6305959290254
checkpoint-8000-gen1-inputs-refs-preds-1000-examples,0.9999213793991804,0.9999771861851106,0.9999395855889142,0.9999831746698475
checkpoint-8000-inputs-refs-preds-1000-examples,1.864678020227272,1.5924575007102026,0.38687873323178434,21.864745508254096
checkpoint-8500-gen1-inputs-refs-preds-1000-examples,2705677.3780976306,300756.7370773831,3.328014842088623e-10,1.3554352460906069e-11
checkpoint-8500-inputs-refs-preds-1000-examples,2.8277733089874335,1.4302431235083526,0.13470174539834107,3.251803805936365
checkpoint-9000-gen1-inputs-refs-preds-1000-examples,11.355590006549656,2.467038934184515,1.3613598939142206,39304627096539.37
checkpoint-9000-inputs-refs-preds-1000-examples,4.178568799048156,1.5414743563922042,0.49988354728802653,6.306665814193642
checkpoint-9500-gen1-inputs-refs-preds-1000-examples,1.1289436024122919,0.781482871287255,0.29376624496076215,32.2575105858848
checkpoint-9500-inputs-refs-preds-1000-examples,2.647573910868978,0.557216090710524,0.4101818128159653,6.787241121598488
