model,gpt-5-mini_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,2.709305173292386,4.984777887001324,2.854016988595102,3.224404309412742
checkpoint-1000-gen1-inputs-refs-preds-1000-examples,0.32902415611529645,0.3309483556160936,0.27646967097083575,0.8625391687298672
checkpoint-1000-inputs-refs-preds-1000-examples,1.1347602958235008,1.2074472318949554,1.3045440096205165,1.4043704776106942
checkpoint-10000-gen1-inputs-refs-preds-1000-examples,1.0420999800732353,0.9110214323488671,0.7064845964953135,0.6385364457746233
checkpoint-10000-inputs-refs-preds-1000-examples,1.718914954423036,0.9366790223078783,1.3952236106064957,1.4385202101376766
checkpoint-1500-gen1-inputs-refs-preds-1000-examples,0.29675181461033395,0.4410921590901755,0.22533125864926656,0.5649885194971352
checkpoint-1500-inputs-refs-preds-1000-examples,1.310829887367513,1.4667265291068206,1.6839691048156828,1.4144701785067246
checkpoint-2000-gen1-inputs-refs-preds-1000-examples,0.6329597941136648,0.4973676154222692,0.5605737911655759,0.5550169071898085
checkpoint-2000-inputs-refs-preds-1000-examples,1.347350809053905,1.5486559213495517,1.6220657987839926,1.6466968253372396
checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.5176523617459478,0.5280167135850822,0.4462276797047843,0.5570635856892222
checkpoint-2500-inputs-refs-preds-1000-examples,3.1057547543174984,2.365748737978772,4.367459694583206,3.361169418394203
checkpoint-3000-gen1-inputs-refs-preds-1000-examples,0.8698805537010083,0.577641586578964,0.8336161159765663,0.9835851629585086
checkpoint-3000-inputs-refs-preds-1000-examples,1.3563400533098282,1.3764395623833392,1.1727614200214505,1.7729582680219258
checkpoint-3500-gen1-inputs-refs-preds-1000-examples,0.6113441524262416,0.5754076324626721,0.41073013450343376,0.6634105652016803
checkpoint-3500-inputs-refs-preds-1000-examples,1.396613346186351,1.7045071431510443,1.7691845046680061,1.5881289334697428
checkpoint-4000-gen1-inputs-refs-preds-1000-examples,0.7863587251222515,0.5212601547943119,0.8506530480926608,0.623684499419014
checkpoint-4000-inputs-refs-preds-1000-examples,1.464074052482452,1.464270949196071,1.5591516400025125,0.9908458874227468
checkpoint-4500-gen1-inputs-refs-preds-1000-examples,0.6629217635240517,0.480826433487665,0.5806506698248121,0.4943823116713563
checkpoint-4500-inputs-refs-preds-1000-examples,1.5748458532517091,1.3160748804455724,1.8690812306964988,1.0731081557316118
checkpoint-500-gen1-inputs-refs-preds-1000-examples,1.3315920242998325,1.25041714608758,1.047208425455645,1.046435131694791
checkpoint-500-inputs-refs-preds-1000-examples,0.8441457988794198,0.7650962709319988,1.1649522076369738,1.592323877179499
checkpoint-5000-gen1-inputs-refs-preds-1000-examples,0.7580227650878835,0.7704864062544939,0.6586901160020477,0.9438859574419811
checkpoint-5000-inputs-refs-preds-1000-examples,1.1299147901696676,0.8861454475918983,0.8057432049285945,0.910587240826712
checkpoint-5500-gen1-inputs-refs-preds-1000-examples,1.1077781110932678,0.5719389825780208,0.7794957595885506,0.7755531131224453
checkpoint-5500-inputs-refs-preds-1000-examples,1.500530262398899,1.9209426680889894,1.1866818750550743,0.8723223081555836
checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.7497021178688277,0.7133177857236783,0.8528564237612672,0.38387927978188907
checkpoint-6000-inputs-refs-preds-1000-examples,1.1734554759113072,1.4464933672351017,1.0638411050011924,1.135634034384574
checkpoint-6500-gen1-inputs-refs-preds-1000-examples,0.6984026364316019,1.3174780800337227,0.5317811562069646,0.8218328164088619
checkpoint-6500-inputs-refs-preds-1000-examples,2.4133510622739935,1.8670194732410417,1.9231457326958181,1.0475945838880947
checkpoint-7000-gen1-inputs-refs-preds-1000-examples,0.6456542498695133,1.2229480213510346,0.7108150809528038,1.2042370404944844
checkpoint-7000-inputs-refs-preds-1000-examples,1.3883202668763377,1.446193573366969,0.9241885653403379,1.5913541735589944
checkpoint-7500-gen1-inputs-refs-preds-1000-examples,0.6933464258440271,0.8607132047263204,0.6854714226466669,0.43496626910211617
checkpoint-7500-inputs-refs-preds-1000-examples,1.3336933339932107,1.5877051331863563,2.304339988424346,2.0577148664779847
checkpoint-8000-gen1-inputs-refs-preds-1000-examples,0.5113831345075015,0.5767474137599341,0.8381020012690414,0.908820459909111
checkpoint-8000-inputs-refs-preds-1000-examples,1.0839960295252735,1.027106265263322,1.2414857598641895,1.5027529231564885
checkpoint-8500-gen1-inputs-refs-preds-1000-examples,0.5038009754493915,0.8457380284522849,1.3148437452138866,0.6014110589034315
checkpoint-8500-inputs-refs-preds-1000-examples,0.6685246220661948,0.7280304245992162,0.61696002673053,0.8642400762293796
checkpoint-9000-gen1-inputs-refs-preds-1000-examples,1.0412122248572253,1.2240274834010967,1.4837624681172739,0.9740430468082731
checkpoint-9000-inputs-refs-preds-1000-examples,0.7916337083504992,0.910198737134751,1.4353431586384815,1.0713686876861888
checkpoint-9500-gen1-inputs-refs-preds-1000-examples,0.9917527891351926,0.8643566952344398,0.7097652615033948,0.5534004075043856
checkpoint-9500-inputs-refs-preds-1000-examples,2.8468264072603975,1.6228479882037088,1.9482126318389783,1.3232837615819604
