model,gpt-5-mini_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,5.315959888609345,19.117945969257036,4.527721830637058,3.195883474751438
checkpoint-1000-gen1-inputs-refs-preds-1000-examples,0.7102116679171341,0.6272547425681233,0.5854009049547143,0.4770096531702895
checkpoint-1000-inputs-refs-preds-1000-examples,0.8978759265178211,1.3025967642672656,1.2101316656525205,1.3223975985200846
checkpoint-10000-gen1-inputs-refs-preds-1000-examples,0.8636576883090119,0.4208106979533594,0.6998731756303406,1.029723859902634
checkpoint-10000-inputs-refs-preds-1000-examples,1.5805313673945431,1.5076341944474074,1.6041201905263034,1.035175251348228
checkpoint-1500-gen1-inputs-refs-preds-1000-examples,0.5971352577077721,0.49233236157213073,0.615038527125546,0.6103400562400262
checkpoint-1500-inputs-refs-preds-1000-examples,0.8535992664638924,1.2093953577933063,1.2039384313205412,0.6605706194934544
checkpoint-2000-gen1-inputs-refs-preds-1000-examples,0.732552964798173,0.5931979342269197,0.6063835146065069,0.8679708180484208
checkpoint-2000-inputs-refs-preds-1000-examples,1.6116371801131846,1.2827795322629558,2.4042749354551356,1.3231040516993706
checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.9834628335080153,1.0353693309385679,1.0593289189829216,0.774725998297177
checkpoint-2500-inputs-refs-preds-1000-examples,2.295912444904554,1.8142531712099272,2.125380114153823,1.3355925988428512
checkpoint-3000-gen1-inputs-refs-preds-1000-examples,0.740301222058802,0.8656633013554234,0.8049950375337301,0.8104654583608637
checkpoint-3000-inputs-refs-preds-1000-examples,0.963877300141739,1.013195091998162,1.3746482392631445,1.3225830784168753
checkpoint-3500-gen1-inputs-refs-preds-1000-examples,0.8803935887184802,0.8774376922909185,0.6553148444359637,0.6835276421389667
checkpoint-3500-inputs-refs-preds-1000-examples,1.5789260709656083,0.74844132932031,1.0104826514487537,1.137049684710945
checkpoint-4000-gen1-inputs-refs-preds-1000-examples,1.0564569169020859,1.1351597566940912,0.7112543354826064,0.6644303181866493
checkpoint-4000-inputs-refs-preds-1000-examples,1.18934313201033,1.3139583409136921,1.239930550167329,1.2296943926813482
checkpoint-4500-gen1-inputs-refs-preds-1000-examples,0.49902573822737134,0.7358905224455037,1.0830595661320817,1.2716700949221555
checkpoint-4500-inputs-refs-preds-1000-examples,1.0687314792989535,1.0487419752458789,1.3966578451657847,0.8385943107860668
checkpoint-500-gen1-inputs-refs-preds-1000-examples,0.7209389676248407,0.8086107746575101,0.4293629099577556,0.4401452278033981
checkpoint-500-inputs-refs-preds-1000-examples,1.2553796068775467,0.7340141478828384,1.3671284991417385,0.9173609120863482
checkpoint-5000-gen1-inputs-refs-preds-1000-examples,1.230787496005792,1.0074643788554456,0.7987160633712158,1.012896603996269
checkpoint-5000-inputs-refs-preds-1000-examples,1.1805654474845642,1.3556801228285682,1.0670321379445804,1.1543285266298253
checkpoint-5500-gen1-inputs-refs-preds-1000-examples,1.304458817667922,1.0691064785828914,1.0895109061038477,1.1893711399231957
checkpoint-5500-inputs-refs-preds-1000-examples,0.9585360645883998,1.2462155705839504,0.8919407352949975,0.7732467152499688
checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.5866359933942492,0.633956528708225,0.5536002117367715,1.0995418579180543
checkpoint-6000-inputs-refs-preds-1000-examples,0.9172087289009074,0.8417913908838823,1.2439480633925653,1.3880273169766684
checkpoint-6500-gen1-inputs-refs-preds-1000-examples,0.5785399825391805,0.7959045284150837,0.9036468937970359,0.7487668143936524
checkpoint-6500-inputs-refs-preds-1000-examples,0.662883015959448,0.7420706911522603,0.7522003091119958,1.9349061636733804
checkpoint-7000-gen1-inputs-refs-preds-1000-examples,0.6618202037200688,0.5847996508878939,0.7752629593884073,0.700516372664205
checkpoint-7000-inputs-refs-preds-1000-examples,1.29359384131155,1.4704321506668996,1.601959185514523,1.5552022252739572
checkpoint-7500-gen1-inputs-refs-preds-1000-examples,0.5192224165277518,0.6986228420641761,0.5272239232708232,2.0905418929079578
checkpoint-7500-inputs-refs-preds-1000-examples,1.074478652258236,0.9961976217320054,1.5331103580525376,1.3880415550296006
checkpoint-8000-gen1-inputs-refs-preds-1000-examples,0.909131661405907,0.7747296697613131,0.8542393519429315,0.9889605305403506
checkpoint-8000-inputs-refs-preds-1000-examples,1.0290110674738613,2.0596891967923376,1.4278210261575564,1.1238262388788538
checkpoint-8500-gen1-inputs-refs-preds-1000-examples,0.49149507088599326,0.5680418279925236,0.553221045731317,0.525785910664236
checkpoint-8500-inputs-refs-preds-1000-examples,1.92435513690962,1.2146011458176718,1.0409716514887257,1.2313127481364292
checkpoint-9000-gen1-inputs-refs-preds-1000-examples,1.409203532779535,1.0126647131971145,0.7574431181578387,0.7900690301421105
checkpoint-9000-inputs-refs-preds-1000-examples,1.3630109303465265,1.5140867663122686,1.3432226312843898,1.1294651144716956
checkpoint-9500-gen1-inputs-refs-preds-1000-examples,0.850953651801598,0.6934911132065901,0.6535462685850666,0.7538071133303421
checkpoint-9500-inputs-refs-preds-1000-examples,1.020919775088255,0.7497822343951949,1.0954881706021187,0.9109703331708988
