model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,3.7156264916527353,9.92423414419143,18.222336705380304,27.51622407550272
checkpoint-1000-inputs-refs-preds-1000-examples,0.6263191674536793,0.2722647267967939,0.20235327582312462,0.9727903027945889
checkpoint-10000-inputs-refs-preds-1000-examples,0.3872551284721576,2.5362830592027685,0.5627008237711586,0.31733156013082836
checkpoint-1500-inputs-refs-preds-1000-examples,2.31978664455134,1.1716578232926782,0.390684662415145,0.5165728616525063
checkpoint-2000-inputs-refs-preds-1000-examples,0.6544069078297651,0.7805885051625222,1.9692026497905097,0.6190251676282806
checkpoint-2500-inputs-refs-preds-1000-examples,0.6768286374839816,1.0558658276115866,2.331651747000673,1.072011202666237
checkpoint-3000-inputs-refs-preds-1000-examples,0.8850972060147484,0.1999481249621209,1.1732096415864604,0.5811916026679526
checkpoint-3500-inputs-refs-preds-1000-examples,0.6525243225867429,1.078404008848362,0.36127721585376993,0.3071846229798885
checkpoint-4000-inputs-refs-preds-1000-examples,2.0455363440548537,0.35323725132109424,2.2611349700757706,7.823826488185676
checkpoint-4500-inputs-refs-preds-1000-examples,0.38497296453558294,1.1048261823702499,0.23144830398429106,0.27614431920404686
checkpoint-5000-inputs-refs-preds-1000-examples,1.3978781055796092,0.9329265793858789,3.880906489092073,1.119679717817974
checkpoint-5500-inputs-refs-preds-1000-examples,1.2404781379963963,1.6891672494395529,1.6726074488469247,2.5613504650671297
checkpoint-6000-inputs-refs-preds-1000-examples,1.4378085970109744,0.7465079923537445,0.46599936897888283,0.43036899044941085
checkpoint-6500-inputs-refs-preds-1000-examples,0.5245897870743792,1.3039717452433912,2.3935682424481635,1.5700118085326553
checkpoint-7000-inputs-refs-preds-1000-examples,1.2724862790855083,1.137220023794164,1.309798448344907,1.085126971198526
checkpoint-7500-inputs-refs-preds-1000-examples,1.126551784493089,1.9981694657687377,1.3086634838435196,0.9436730339832643
checkpoint-8000-inputs-refs-preds-1000-examples,1.9458614756959889,0.5222046289491153,0.476559882837937,0.6050283975941853
checkpoint-8500-inputs-refs-preds-1000-examples,1.2758187992856997,0.565198861880859,0.40879764291828413,1.1003312468933388
checkpoint-9000-inputs-refs-preds-1000-examples,0.34326384790201153,1.2633684566846448,0.5968438159265543,0.37876216246761973
checkpoint-9500-inputs-refs-preds-1000-examples,1.4861503272491894,1.3815013927060995,0.8393703660083944,1.779470184826937
