model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,2.7950983851887705,15.160904621138307,3985862.407767665,27.540413280730423
checkpoint-1000-inputs-refs-preds-1000-examples,0.23304783537290139,5.060480099541353,0.7712637176235535,1.4719616361373205
checkpoint-10000-inputs-refs-preds-1000-examples,1.3860587779411038,0.5869297706466535,1.639530202106899,0.6083501006745577
checkpoint-1500-inputs-refs-preds-1000-examples,0.7176326019117578,0.599816427251993,0.1654147872263648,0.5864893783988657
checkpoint-2000-inputs-refs-preds-1000-examples,0.698870986653606,2.4897320826607223,0.4323810959615645,0.627643080453965
checkpoint-2500-inputs-refs-preds-1000-examples,5.893243564271729,1.6563128739091983,0.980782830973156,1.7721007418532684
checkpoint-3000-inputs-refs-preds-1000-examples,1.4282627968847654,1.9649356709674635,0.5383757875676896,0.9938995383866073
checkpoint-3500-inputs-refs-preds-1000-examples,0.1257584236971244,0.6551174178672978,0.4876772781648262,0.6569719289809806
checkpoint-4000-inputs-refs-preds-1000-examples,1.1144492729906694,2.2882258154898265,0.3382196524665374,7.071661214657752
checkpoint-4500-inputs-refs-preds-1000-examples,1.0267348786586505,0.18718188903422683,0.15395087790061335,0.28567407402844863
checkpoint-5000-inputs-refs-preds-1000-examples,4.481856891265129,0.5342600853503794,0.689373909042273,0.24673468357383277
checkpoint-5500-inputs-refs-preds-1000-examples,1.1269133369547681,0.610835051024379,0.8774023367465495,0.7037685029870834
checkpoint-6000-inputs-refs-preds-1000-examples,0.9557736313530483,0.3545357733960998,0.2109919324023884,0.9765986732673302
checkpoint-6500-inputs-refs-preds-1000-examples,2.1102700528156997,0.39681755903247806,0.7035949008283818,0.23872592983181323
checkpoint-7000-inputs-refs-preds-1000-examples,0.5539039369879502,1.1022596067301822,0.29823213386560615,0.3679173708313638
checkpoint-7500-inputs-refs-preds-1000-examples,0.8783689451962754,1.0153741683460749,0.2083873822656462,1.436309484806378
checkpoint-8000-inputs-refs-preds-1000-examples,1.4760077226566883,0.07785046606568463,0.11175099112099425,1.3338395861927803
checkpoint-8500-inputs-refs-preds-1000-examples,0.11876062078189238,1.788535005359376,0.3354436823890477,2.6733623216131237
checkpoint-9000-inputs-refs-preds-1000-examples,0.8256192177897388,1.138588869100382,1.8453091247248556,0.7530010043733399
checkpoint-9500-inputs-refs-preds-1000-examples,2.541937664244566,1.9988962995215942,0.5359623636907132,0.8203620010960374
