model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,0.668335855424356,1.3143705878908054,2.4223644069670534,1.0988355038738538
checkpoint-1000-inputs-refs-preds-1000-examples,0.21487952279978398,0.9788436203246541,0.4207770190275254,0.2988461701018028
checkpoint-10000-inputs-refs-preds-1000-examples,1.5842542532732582,2.038687710722432,1.6435234023585121,1.0106314016573108
checkpoint-1500-inputs-refs-preds-1000-examples,3.2112826379059474,0.5867050368403846,0.6724626815142282,1.1134276154742828
checkpoint-2000-inputs-refs-preds-1000-examples,0.33612799936356524,1.0239964615011596,1.030356870297235,0.8159054839411859
checkpoint-2500-inputs-refs-preds-1000-examples,1.046136267844911,0.5697807846227801,1.2496783941068572,0.4832679459680392
checkpoint-3000-inputs-refs-preds-1000-examples,0.49935954657395076,0.8506573310914489,0.5766683974160725,0.7945856472511889
checkpoint-3500-inputs-refs-preds-1000-examples,0.5551343137090253,0.6536219455647827,0.37910054984638647,0.7076167933101118
checkpoint-4000-inputs-refs-preds-1000-examples,2.721856902357688,4.385488081484849,1.0142127427342,0.98293245242093
checkpoint-4500-inputs-refs-preds-1000-examples,0.5054560212898492,0.2757909217907344,0.59588457269568,0.4646179974774964
checkpoint-5000-inputs-refs-preds-1000-examples,3.2039099455846904,4.22757708163388,3.3380457324105626,0.6819949960120484
checkpoint-5500-inputs-refs-preds-1000-examples,0.9688656777895438,0.4951248290077703,1.448564902516876,1.086951926555781
checkpoint-6000-inputs-refs-preds-1000-examples,0.9010350100277562,1.0675995994332967,1.2970601876381833,1.0478437339836724
checkpoint-6500-inputs-refs-preds-1000-examples,0.5486801317580422,1.055968985179381,1.9996465761884206,1.0798817385586494
checkpoint-7000-inputs-refs-preds-1000-examples,3.057249922383005,1.6558842836435397,1.0460131543006586,14.961935634135335
checkpoint-7500-inputs-refs-preds-1000-examples,2.2598172935890886,1.0011341830102973,0.667715571551884,1.420774641492021
checkpoint-8000-inputs-refs-preds-1000-examples,0.7141097009039892,0.7178172196606306,0.6362878905156237,1.3657740858078427
checkpoint-8500-inputs-refs-preds-1000-examples,2.377832084006233,1.363692695614575,1.0848607392355958,3.3823154304733296
checkpoint-9000-inputs-refs-preds-1000-examples,0.4409060566443477,0.7128417132772448,1.2945219026259573,0.499175694095361
checkpoint-9500-inputs-refs-preds-1000-examples,1.2857381489204986,0.6067381864053607,0.6666492721967092,0.6500620693833165
