model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,2.6087182479849527,13.30408211589645,5182176.569237124,26.22062884950967
checkpoint-1000-inputs-refs-preds-1000-examples,0.2725415592356965,3.7574482224948538,0.8044200388298509,2.015069083893982
checkpoint-10000-inputs-refs-preds-1000-examples,1.1462027332790454,0.45432422548088186,1.8052918818907555,0.502182339195868
checkpoint-1500-inputs-refs-preds-1000-examples,0.7336889349901279,0.503211467776936,0.2750780607427935,0.6490763097666572
checkpoint-2000-inputs-refs-preds-1000-examples,0.5935889025803824,2.348613367592588,0.30937266403098845,0.7587771045566604
checkpoint-2500-inputs-refs-preds-1000-examples,1.39933129224911,1.647824268739706,11.023757696176537,1.5149762071589823
checkpoint-3000-inputs-refs-preds-1000-examples,1.2860157718574416,2.5558831394526913,0.44428558453774974,0.9849086044286162
checkpoint-3500-inputs-refs-preds-1000-examples,0.5742934845787238,0.5745241413981174,0.17898499744922408,0.18907886378888805
checkpoint-4000-inputs-refs-preds-1000-examples,0.9053591061257831,1.7029830924665827,0.1622409713446554,6.662817279285142
checkpoint-4500-inputs-refs-preds-1000-examples,1.3116906012959204,0.19050469473209197,0.09359998452069948,0.2758830552136816
checkpoint-5000-inputs-refs-preds-1000-examples,2.2626953589130636,0.2541436416255493,0.22637924055418138,0.2616372583536942
checkpoint-5500-inputs-refs-preds-1000-examples,1.9168530263298036,1.085923954222566,0.6514069341035544,0.6342321781920269
checkpoint-6000-inputs-refs-preds-1000-examples,1.3993366969743204,1.2228250864321177,0.34693791153805853,0.5566678294966726
checkpoint-6500-inputs-refs-preds-1000-examples,1.6833935080763462,0.7689352856143536,0.21444960225070683,0.3168146821637677
checkpoint-7000-inputs-refs-preds-1000-examples,0.5989453212614512,0.9330146836402412,0.2818519745803836,1.4344011142781317
checkpoint-7500-inputs-refs-preds-1000-examples,0.8555503761435399,0.48332503615386335,0.22238126195626481,2.890588381037472
checkpoint-8000-inputs-refs-preds-1000-examples,1.274057810755529,0.1905184549989655,0.1575653400930149,1.0710670375903153
checkpoint-8500-inputs-refs-preds-1000-examples,0.40953232281328356,0.6104079302729382,0.35013713037779426,1.5959631799641798
checkpoint-9000-inputs-refs-preds-1000-examples,0.5974263519290876,1.4207933038796283,5.322871539939276,0.742914859619088
checkpoint-9500-inputs-refs-preds-1000-examples,1.4067297255260056,2.4545351362103065,0.5808241555616276,0.957597863395242
