model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,23059542.70247206,34.88866178900614,2076332.9670869613,2496567.29905159
checkpoint-1000-inputs-refs-preds-1000-examples,0.3722235338798659,1.1219790280878994,1.1599066866739243,0.4613098989900194
checkpoint-1500-inputs-refs-preds-1000-examples,0.16164834424254035,1.5904542745817256,0.2697122526348322,0.25671445532626785
checkpoint-2000-inputs-refs-preds-1000-examples,0.20656026279955989,1.587093486990503,0.10301283592564216,0.2084960174054536
checkpoint-2500-inputs-refs-preds-1000-examples,0.23347028572188758,1.6044750988142322,0.19419525439198196,0.1987904571660031
checkpoint-3000-inputs-refs-preds-1000-examples,0.17062433515817482,0.6538304402584215,0.4505766063557575,0.24819464239524003
checkpoint-3500-inputs-refs-preds-1000-examples,0.4286788963838121,0.2217769384502956,0.5325554153253833,0.448986772546813
checkpoint-4000-inputs-refs-preds-1000-examples,0.2633491564213663,0.6057529709529427,0.21600641876572582,0.25740114734695807
checkpoint-4500-inputs-refs-preds-1000-examples,0.3027239159999875,1.311383335553321,0.39297704275624923,0.20135344653174464
checkpoint-5000-inputs-refs-preds-1000-examples,0.4265974451072497,0.6683344019200176,0.587220121673987,0.31187014744739594
checkpoint-5500-inputs-refs-preds-1000-examples,0.24274152362686335,0.43481241545670524,0.11393723053250698,0.6220671189581151
checkpoint-6000-inputs-refs-preds-1000-examples,0.14112265120052805,0.2629039805969596,0.19676620745653642,0.27635514588731547
checkpoint-6500-inputs-refs-preds-1000-examples,0.17538200791900424,0.7167614224177534,0.28698878906187664,0.2635398081226874
