model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,1.5779895028054582,2.8410832943731736,3.1312646879824944,2.411067076548435
checkpoint-1000-inputs-refs-preds-1000-examples,1.1115939770748338,0.7041535771066443,0.8871117011856798,0.6237030509999472
checkpoint-10000-inputs-refs-preds-1000-examples,1.0393048136735215,1.6667299471752246,0.7795435745019367,1.0374552486293414
checkpoint-1500-inputs-refs-preds-1000-examples,1.100922952471596,1.2383794542162205,1.8305572479150756,1.5139271153500315
checkpoint-2000-inputs-refs-preds-1000-examples,0.8025459237501408,0.9691878746335753,1.016221553435531,1.1285444188848863
checkpoint-2500-inputs-refs-preds-1000-examples,0.8157766197665696,0.7402506167530706,0.6302118832893356,0.958941345559429
checkpoint-3000-inputs-refs-preds-1000-examples,1.3359696154691385,0.9194131219838814,0.9643506951652051,1.3139269423201954
checkpoint-3500-inputs-refs-preds-1000-examples,0.7995358417809524,0.591294555689363,0.8095361317550281,0.7369098494661309
checkpoint-4000-inputs-refs-preds-1000-examples,1.1190670374772942,1.1341951373315682,1.0317242882137652,1.0438751247358358
checkpoint-4500-inputs-refs-preds-1000-examples,1.0285286009450618,1.3997419751415587,1.1907797490286998,1.299211929632991
checkpoint-5000-inputs-refs-preds-1000-examples,0.9470110166266904,0.9178797626685101,0.9836840947480125,0.8513615960474703
checkpoint-5500-inputs-refs-preds-1000-examples,1.1760449343946633,0.6859012347581281,0.838268888522322,0.835207046471192
checkpoint-6000-inputs-refs-preds-1000-examples,0.9714185005788132,0.5913749103400611,0.7408754300706937,0.612637187972686
checkpoint-6500-inputs-refs-preds-1000-examples,0.6893327089468861,1.1708266450144316,1.5586397071413833,0.9466508946076491
checkpoint-7000-inputs-refs-preds-1000-examples,1.160669468955701,0.9592189421325795,1.253896967296856,1.0944149339947613
checkpoint-7500-inputs-refs-preds-1000-examples,1.2365013265085396,0.9225000842739678,0.6192449708359357,0.8913569792052061
checkpoint-8000-inputs-refs-preds-1000-examples,0.8257926029573885,1.2517778013606047,1.267591320550014,1.0496146519032883
checkpoint-8500-inputs-refs-preds-1000-examples,1.094006244510354,0.9568822757699177,0.6271711163877591,0.7849538573633241
checkpoint-9000-inputs-refs-preds-1000-examples,0.9413777307261623,0.7866469936170204,0.5985849845390655,0.7206626374914267
checkpoint-9500-inputs-refs-preds-1000-examples,0.6800324512370723,1.0760684435885635,1.1673242038345646,1.247304703760348
