model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,3.0505575200877533,1.1142318376680709,1618688.883254326,28.16530891156088
checkpoint-1000-inputs-refs-preds-1000-examples,1.0001692989745918,0.5472137523634117,0.7517537927715988,2.101756438918831
checkpoint-10000-inputs-refs-preds-1000-examples,1.4794008253039297,1.3754183216207458,0.3095638243124084,0.48001775482687115
checkpoint-1500-inputs-refs-preds-1000-examples,2.2674242777181637,0.8899755534729793,0.5990887896059345,0.7999292238870538
checkpoint-2000-inputs-refs-preds-1000-examples,1.0219286469433455,0.720127248429722,0.34312788914249015,0.7757952172119958
checkpoint-2500-inputs-refs-preds-1000-examples,0.48275697803268214,1.1562983941750768,5.851619412344014,1.7700932715242352
checkpoint-3000-inputs-refs-preds-1000-examples,0.8987890049891747,0.5105180702257465,0.27647941500030515,1.3597263887659958
checkpoint-3500-inputs-refs-preds-1000-examples,1.4347966283934603,1.0049288141713577,0.5944738019918483,0.7748817709791299
checkpoint-4000-inputs-refs-preds-1000-examples,1.101110982836378,1.116605734115934,0.5180668527564135,0.5823351265714152
checkpoint-4500-inputs-refs-preds-1000-examples,0.9779682916568482,0.700387989302981,0.6397759625317978,1.0104673778079254
checkpoint-5000-inputs-refs-preds-1000-examples,0.31494880072422476,0.9121673066825657,0.07467331100761652,0.07124774268780515
checkpoint-5500-inputs-refs-preds-1000-examples,0.8943877058853951,1.1137551632265872,0.6403713799886427,0.6172630821590124
checkpoint-6000-inputs-refs-preds-1000-examples,0.8996808224480082,0.868741791729149,0.6240667758961085,0.9610311078130495
checkpoint-6500-inputs-refs-preds-1000-examples,1.3079574092056616,0.7764885946018323,0.6716421130857329,0.7619536109569857
checkpoint-7000-inputs-refs-preds-1000-examples,1.028624720006305,1.023715251993772,0.6266954999169663,0.6155305233941082
checkpoint-7500-inputs-refs-preds-1000-examples,0.5576117425125936,1.6713125217260614,0.22058511105514347,1.1873921629751074
checkpoint-8000-inputs-refs-preds-1000-examples,0.6946713575522204,0.6473554237475457,0.38555390887009366,1.6174644525956101
checkpoint-8500-inputs-refs-preds-1000-examples,0.565190026449327,2.7714877713738804,0.36850265833708484,0.8942761970780996
checkpoint-9000-inputs-refs-preds-1000-examples,3.4200430154835635,1.836771142459796,0.4320711065110763,1.1202744472286272
checkpoint-9500-inputs-refs-preds-1000-examples,0.5586416978708748,1.0378933951273943,0.23817612118847342,1.3548359681497089
