model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,2.640586365280469,3.6213760421286056,6.262329258822172,6.687139077797045
checkpoint-1000-inputs-refs-preds-1000-examples,0.2483695312925813,0.6047807266225754,1.6097875518144273,0.7327781622318086
checkpoint-10000-inputs-refs-preds-1000-examples,0.2672148654554468,1.0527286015897053,0.5885461981001723,0.8044232462262354
checkpoint-1500-inputs-refs-preds-1000-examples,3.004847752454971,18.608463993535683,1.9638102880572967,4.1685542989105056
checkpoint-2000-inputs-refs-preds-1000-examples,0.45393839714867734,0.8267738497131152,0.5768779866519117,0.47969945098843497
checkpoint-2500-inputs-refs-preds-1000-examples,0.3299607715875766,0.3869414748418722,0.2955405316299433,0.4454999318134912
checkpoint-3000-inputs-refs-preds-1000-examples,1.1552564327626238,0.3638477390067567,0.8620688694002733,0.43996263818724707
checkpoint-3500-inputs-refs-preds-1000-examples,1.0519408283066694,1.6874740345590207,1.0785571386924009,1.0539529063897601
checkpoint-4000-inputs-refs-preds-1000-examples,0.2636004965146666,0.13186388361634868,0.8349827678802365,0.19638178365129186
checkpoint-4500-inputs-refs-preds-1000-examples,1.6404159466070123,2.5319421929794412,0.7443357751310827,0.6558934083499294
checkpoint-5000-inputs-refs-preds-1000-examples,0.8771121882516002,0.33362218511741254,0.6547029473889311,0.7037018564331962
checkpoint-5500-inputs-refs-preds-1000-examples,2.7645459910448156,3.0444543930438845,1.0020348733981266,1.9221773066851155
checkpoint-6000-inputs-refs-preds-1000-examples,1.3924840474953406,1.6897912918311115,0.8162007359817544,1.9455509872087329
checkpoint-6500-inputs-refs-preds-1000-examples,0.86599142634875,0.7840247623748768,0.8850260293538955,1.6168400206394842
checkpoint-7000-inputs-refs-preds-1000-examples,0.6459377478997019,1.9921696938317548,0.5605870984448987,0.4409142521843686
checkpoint-7500-inputs-refs-preds-1000-examples,2.5216416668474206,0.11667216336268127,0.32024248290819796,0.5301783899027539
checkpoint-8000-inputs-refs-preds-1000-examples,1.1798975254466997,1.3326792972199764,2.6341730371198344,1.0625226202698423
checkpoint-8500-inputs-refs-preds-1000-examples,2.573985082793636,0.2940200386172992,1.4746156550189804,2.930664983152393
checkpoint-9000-inputs-refs-preds-1000-examples,1.1462144732852477,2.9974134355609254,2.4472882081968477,1.8283741482050324
checkpoint-9500-inputs-refs-preds-1000-examples,1.4551777577662015,0.9675267678310813,1.0771407239372168,0.8419597233760933
