model,gpt-3.5-turbo_theta,google/gemini-2.5-flash-preview-05-20_theta,anthropic/claude-3-5-haiku-20241022_theta,mistral-medium-latest_theta
GPT4o-mini,4.082597519396155,2.9881565214118386,5.683765869696816,4.8672731449918345
checkpoint-1000-inputs-refs-preds-1000-examples,0.4051615493546532,0.33221618032129036,0.5748715765585405,1.2772341727313798
checkpoint-10000-inputs-refs-preds-1000-examples,0.6102679798685247,0.4199122863702661,1.2890505841276685,0.9071790907545403
checkpoint-1500-inputs-refs-preds-1000-examples,1.4903901122688932,9988869.38854514,1.9911774623958831,5.024525544922586
checkpoint-2000-inputs-refs-preds-1000-examples,0.5112499972634799,0.26374670649207876,0.49369374053156767,0.5613584391312556
checkpoint-2500-inputs-refs-preds-1000-examples,0.5430230369189292,0.13559007000018877,0.28308127548286166,0.7379973225895933
checkpoint-3000-inputs-refs-preds-1000-examples,1.1014286424801236,0.24668108881566622,1.0316383111052274,0.35052926497847303
checkpoint-3500-inputs-refs-preds-1000-examples,0.7808989735107302,1.000000923575856,1.3524057449264852,0.5048689368687093
checkpoint-4000-inputs-refs-preds-1000-examples,0.3102961919668649,0.07434824887680946,1.2379304636517598,0.19713470781301287
checkpoint-4500-inputs-refs-preds-1000-examples,1.4116963425658844,0.9700918157579832,0.954958928637989,0.7335529182337033
checkpoint-5000-inputs-refs-preds-1000-examples,0.3776875699603057,0.19428644743632398,1.3759886937588561,0.7659505037316123
checkpoint-5500-inputs-refs-preds-1000-examples,2.3001432512907587,1.5655950770087488,1.1727617731074778,2.738862245303262
checkpoint-6000-inputs-refs-preds-1000-examples,1.4519974776831492,0.48417980165856056,1.037058107061918,1.6244172771949843
checkpoint-6500-inputs-refs-preds-1000-examples,1.026764746136362,0.2060675808837793,0.6937986434110499,1.722642116869528
checkpoint-7000-inputs-refs-preds-1000-examples,0.38715538564991636,0.5255097794252999,0.44339212796966,0.41356604226136623
checkpoint-7500-inputs-refs-preds-1000-examples,1.1023526442716125,0.1564909350855804,0.2222441731940851,0.5214644104237735
checkpoint-8000-inputs-refs-preds-1000-examples,1.2218895615211722,0.6251396245346187,1.6769383587503026,1.0064527537090218
checkpoint-8500-inputs-refs-preds-1000-examples,4.060585589578956,0.4252457723665119,1.708359444180163,1.815031370151714
checkpoint-9000-inputs-refs-preds-1000-examples,0.9887558237375151,1.3404709113639015,1.7627924162524702,1.4165663826766575
checkpoint-9500-inputs-refs-preds-1000-examples,2.3434420592862653,0.4244079187202788,0.8952653731761471,1.0160511749797863
